,Date,Target_FR12Mts,Class,XLF,XLK,XLI,HY,XLY,XLU,XLP,SPY,VBMFX,Prob
224,8/1/2017,0.17,0,24.700001,58.830002,68.459999,3.53,89.660004,54.970001,54.709998999999996,247.49000499999997,10.86,0.2541404762444846
225,9/1/2017,0.16,0,,,,,,,,,,
226,10/1/2017,0.05,0,26.6,62.950001,71.529999,3.54,91.989998,55.119999,53.09,257.149994,10.77,0.26465394178572815
227,11/1/2017,0.04,0,27.52,63.84,74.510002,3.5,96.650002,56.599998,56.049999,265.01001,10.73,0.2975950290710077
228,12/1/2017,-0.06,1,27.91,63.950001,75.66999799999999,3.51,98.690002,52.68,56.889998999999996,266.859985,10.75,0.5780737815074951
229,1/1/2018,-0.04,1,29.74,68.449997,79.730003,3.52,107.809998,51.040001000000004,57.82,281.899994,10.61,0.6114746408544541
230,2/1/2018,0.03,0,28.870001000000002,68.16999799999999,76.650002,3.47,104.07,49.060001,53.41,271.649994,10.48,0.2720991849310758
231,3/1/2018,0.07,0,27.57,65.41999799999999,74.290001,3.44,101.290001,50.529999,52.630001,263.149994,10.52,0.1645653776546301
232,4/1/2018,0.11,0,27.450001,65.459999,72.220001,3.44,103.699997,51.560001,50.450001,264.51001,10.41,0.1324703409946787
233,5/1/2018,0.02,0,27.18,69.900002,74.440002,3.42,105.760002,50.990002000000004,49.66,270.940002,10.45,0.18884032143598492
234,6/1/2018,0.08,0,26.59,69.470001,71.629997,3.41,109.300003,51.959998999999996,51.529999,271.27999900000003,10.43,0.12181384371042704
235,7/1/2018,0.06,0,27.950001,70.91999799999999,76.91999799999999,3.43,111.269997,52.790001000000004,53.57,281.329987,10.41,0.2661175109558987
236,8/1/2018,0.01,0,,,,,,,,,,
237,9/1/2018,0.02,0,27.58,75.33000200000001,78.400002,3.44,117.220001,52.650002,53.93,290.72000099999997,10.36,0.2272108741152635
238,10/1/2018,0.12,0,26.280001000000002,69.300003,69.879997,3.37,105.379997,53.689999,55.009997999999996,270.630005,10.26,0.25830871216917123
239,11/1/2018,0.14,0,26.969998999999998,67.940002,72.540001,3.31,107.989998,55.59,56.259997999999996,275.649994,10.29,0.262819480047436
240,12/1/2018,0.29,0,23.82,61.98,64.410004,3.22,99.010002,52.919998,50.779999,249.919998,10.45,0.0636664195614199
